Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,RAIKAL,2,COMMERCIAL,46,44,3723,69.345
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,RAIKAL THANDA,2,COMMERCIAL,4,4,524,9
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,RAMACHNDRAPUR,2,COMMERCIAL,9,9,4040,26
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,RAMULAPALLY,2,COMMERCIAL,5,5,574,8.73
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,SAIDAPUR,2,COMMERCIAL,140,125,13873,251.955
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,KOTHIRAMPUR,2,COMMERCIAL,121,120,14805,300.96
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,MAHALAXMI NAGAR,2,COMMERCIAL,28,26,1651,90
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,MAIN ROAD KOTHIRAMPUR,2,COMMERCIAL,219,213,33433,512.1
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,"MLC, HANUMAN NAGAR",2,COMMERCIAL,142,142,17276,339.4
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,PROFESSOR NAGAR,2,COMMERCIAL,8,7,507,20
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,T CIRCLE,2,COMMERCIAL,157,155,221883,3110.69
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,THIRUMALA NAGAR ,2,COMMERCIAL,94,94,6163,175.97
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,UJWALA PARK,2,COMMERCIAL,154,145,20824,636
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,VINAYAKA NAGAR,2,COMMERCIAL,44,43,6476,95.58
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,BOMMAKAL,BOMMAKAL,2,COMMERCIAL,1403,1282,206188,4822.592
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,BOMMAKAL,CHEGURTHI,2,COMMERCIAL,39,29,2436,108.11
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,BOMMAKAL,DURSHED,2,COMMERCIAL,262,240,31335,585.5
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,BOMMAKAL,GOPALPOOR,2,COMMERCIAL,124,112,17356,284.04
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,BOMMAKAL,MANDULAPALLI,2,COMMERCIAL,5,5,311,21.5
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,KACHIREDDYPALLY,2,COMMERCIAL,14,14,440,25.9
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,KONDAYAPALLY,2,COMMERCIAL,16,16,3116,30
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,KORKONDLAPALLY H/O.B,2,COMMERCIAL,1,1,248,1
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,KURIKYALA,2,COMMERCIAL,51,48,10314,169.6
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,KURMAPALLY H/O.RYALA,2,COMMERCIAL,5,5,565,14.13
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,LAXMIDEVIPALLY,2,COMMERCIAL,30,27,2749,57.88
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,LINGAMPALLY H/o BURU,2,COMMERCIAL,4,4,515,12.87
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,MADHURANAGAR,2,COMMERCIAL,740,719,91360,1540.71
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,MANGAPETA,2,COMMERCIAL,6,5,2531,53
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,MARRIGADDAPALLY,2,COMMERCIAL,5,5,547,20.34
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,MUPPIDINARSAIAHPALLY,2,COMMERCIAL,5,4,910,6.74
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,GANGADHARA,NAGIREDDYPOOR,2,COMMERCIAL,22,21,2785,32.9
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,BAYYATANDA-KAR,2,COMMERCIAL,3,1,36,3
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,BHAGYANAGAR THANDA-KAR,2,COMMERCIAL,52,33,2398,56.05
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,BHALLUNAGAR THANDA-KAR,2,COMMERCIAL,4,4,169,7
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,BIKYA THANDA-KAR,2,COMMERCIAL,10,5,7,13.72
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,BOKKALA THANDA - KAR,2,COMMERCIAL,3,2,62,3
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,CHANDRLAGUDEM-KAR,2,COMMERCIAL,2,1,22,2
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,CHEEMALA TANDA-KAR,2,COMMERCIAL,1,1,16,3
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,CHEEMALAVARI GUDEM-KAR,2,COMMERCIAL,1,1,66,2
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,DUBBA THANDA-KA,2,COMMERCIAL,12,10,795,12.58
KHAMMAM,SATHUPALLY,SATHUPALLY,VEMSOOR,VENKATAPURAM-B,2,COMMERCIAL,105,91,9533,177.422
KHAMMAM,SATHUPALLY,SATHUPALLY,VEMSOOR,YERRAGATTA,2,COMMERCIAL,12,12,2686,28.441
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,AKKINA PURAM THANDA-EK,2,COMMERCIAL,3,2,46,22
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,ARIKAYALA PADU-EK,2,COMMERCIAL,11,8,131,7.92
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,B N THANDA-EK,2,COMMERCIAL,11,8,1013,16.18
KHAMMAM,SATHUPALLY,THALLADA,ENKOOR,B R PURAM-EK,2,COMMERCIAL,57,52,7995,113.19
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,BOLLEPALLY,2,COMMERCIAL,29,20,4150,65.74
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,CHEKRU THANDA,2,COMMERCIAL,3,3,146,2.16
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,CHIRRAKUNTA THANDA,2,COMMERCIAL,2,2,0,2
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,DAMERVANCHA,2,COMMERCIAL,13,11,605,25.83
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,DUBBAGUDEM,2,COMMERCIAL,2,2,119,3
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,GAJULA GATTU,2,COMMERCIAL,29,27,2707,56.15
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,GOVINDAPUR,2,COMMERCIAL,15,12,1019,21.85
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,GUNDENGA,2,COMMERCIAL,62,48,9318,128.725
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,JAGANNAYAKULAGUDEM,2,COMMERCIAL,1,1,7,2
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,JANGU THANDA,2,COMMERCIAL,1,1,0,1
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,LAXMIPURRAM THANDA,2,COMMERCIAL,12,11,3668,52.965
MAHABUBABAD,MAHABUBABAD,GUDUR,AYODHYAPURAM,MADANAPUR,2,COMMERCIAL,24,19,1601,31.86
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,MARRI GUDEM-GAR,2,COMMERCIAL,39,35,6264,91.755
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,MULKANOOR-GAR,2,COMMERCIAL,20,16,6800,62.07
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,MUTHI THANDA - GAR,2,COMMERCIAL,1,1,42,3
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,NAGARAM-GAR,2,COMMERCIAL,1,1,44,0.22
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,NARASIMHULA GUDEM-GAR,2,COMMERCIAL,2,1,61,3
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,PEEKLI THANDA -GAR,2,COMMERCIAL,12,10,307,23.002
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,PINREDDY GUDEM-GAR,2,COMMERCIAL,11,8,610,14.62
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,POCHARAM-GAR,2,COMMERCIAL,53,43,6736,102.376
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,POOSAL THANDA - GA,2,COMMERCIAL,2,2,38,4
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,PULLURU-GAR,2,COMMERCIAL,23,19,3177,63.13
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,RAJU THANDA,2,COMMERCIAL,3,3,225,2.74
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD TOWN2,COLLECTOR OFFICE ROAD,2,COMMERCIAL,974,849,149293,3037.19
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD TOWN2,KANKARA BOARD,2,COMMERCIAL,904,819,138953,2317.73
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD TOWN2,MAHABUBABD,2,COMMERCIAL,54,0,0,482.21
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD TOWN2,SAI & RAM MANDIR AREA,2,COMMERCIAL,634,571,117162,2131.106
MAHABUBABAD,THORRUR,MARIPEDA,CHINNA GUDURU,CHINNAGUDUR,2,COMMERCIAL,127,119,11220,285.914
MAHABUBABAD,THORRUR,MARIPEDA,CHINNA GUDURU,GUNDAMRAJPALLI,2,COMMERCIAL,17,17,998,24.24
MAHABUBABAD,THORRUR,MARIPEDA,CHINNA GUDURU,JAYYARAM,2,COMMERCIAL,53,49,7369,110.02
MAHABUBABAD,THORRUR,MARIPEDA,CHINNA GUDURU,MANGORIGUDEM,2,COMMERCIAL,6,6,212,22
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,KORIPALLI,2,COMMERCIAL,22,20,760,24.48
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,MOTHYA THANDA,2,COMMERCIAL,2,2,0,3
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,PADAMATI THANDA,2,COMMERCIAL,3,3,35,5
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,PEDDAVANGARA,2,COMMERCIAL,143,120,23120,328.53
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,POCHAMPALLI,2,COMMERCIAL,33,27,2741,65.25
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,POCHARAM,2,COMMERCIAL,5,4,115,4.3
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,RAJAMAN SINGH HANDA,2,COMMERCIAL,4,4,158,6
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,RAMACHANDRATHAN,2,COMMERCIAL,4,4,142,7
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,REDDY KUNTA THANDA,2,COMMERCIAL,3,3,173,6
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,UPPARI GUDEM,2,COMMERCIAL,27,24,762,54.63
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,WADDEKOTHAPALLI,2,COMMERCIAL,28,24,4773,62.26
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,MUKKUDIGUDEM,2,COMMERCIAL,1,1,0,5
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,MULKALPET,2,COMMERCIAL,16,13,875,24.186
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,NAGARAM,2,COMMERCIAL,8,8,656,11.98
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,NAGEPALLY,2,COMMERCIAL,1,1,21,1
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,NEELWAI,2,COMMERCIAL,57,53,13495,142.774
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,RAJARAM,2,COMMERCIAL,2,1,7,2
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,SUMPTOM,2,COMMERCIAL,11,10,1475,19.37
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,SURARAM,2,COMMERCIAL,3,3,48,5
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,VEMANPALLY,2,COMMERCIAL,113,106,10464,222.672
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,Ankatpally,2,COMMERCIAL,1,1,0,1
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,BALRAOPET,2,COMMERCIAL,17,15,3806,26.67
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,CHANDARAM,2,COMMERCIAL,22,21,2516,76.435
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,CHELLAM PET,2,COMMERCIAL,1,1,28,3
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,DOWDEPALLI,2,COMMERCIAL,23,20,4311,63.41
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,GAMPALAPALLY,2,COMMERCIAL,10,8,447,24.63
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,GULLAKOTA,2,COMMERCIAL,52,46,6101,109.321
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,SETHARAM PURAM-KAR,2,COMMERCIAL,28,25,1193,40.02
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,SHANTHI NAGAR-KAR,2,COMMERCIAL,4,2,133,8.4
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,STATION CHEEMALAPADU -KAR,2,COMMERCIAL,4,4,1365,18.24
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,TEKULAGUDEM-KAR,2,COMMERCIAL,18,8,289,16.8
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,THAVISI BODU-KAR,2,COMMERCIAL,7,7,191,10.93
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,TODITALAGUDEM-KAR,2,COMMERCIAL,15,10,314,16.537
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,VENKAYA GUNPA-KAR,2,COMMERCIAL,6,5,179,9
KHAMMAM,KHAMMAM,KOTHALINGALA,CHEEMALAPADU,VODDUGUDEM-KAR,2,COMMERCIAL,1,1,0,1
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,ANANTHARAM - KAR,2,COMMERCIAL,1,1,81,1
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,APPAIGUDEM,2,COMMERCIAL,5,4,3975,27
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,MANGYA THANDA,2,COMMERCIAL,1,1,32,1
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,MULAGUDEM,2,COMMERCIAL,4,3,120,7.55
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,N.V BANZER,2,COMMERCIAL,3,2,89,6
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,PANGIDI,2,COMMERCIAL,51,45,3064,87.14
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,PAPATPALLI,2,COMMERCIAL,94,84,9152,183.496
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,PERIKALABODU THANDA,2,COMMERCIAL,3,2,186,5.1
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,PUTANI THANDA,2,COMMERCIAL,4,4,13,12
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,RAJABELLI NAGAR,2,COMMERCIAL,1,1,60,1
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,RAMKYA THANDA,2,COMMERCIAL,30,25,2352,49.49
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,RAMULU  THANDA,2,COMMERCIAL,4,3,71,9.55
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,SURYA THANDA,2,COMMERCIAL,1,1,1,1
NIRMAL,BHAINSA,BASAR,BASAR,SAWERGOAM,2,COMMERCIAL,2,1,0,2
NIRMAL,BHAINSA,BASAR,BASAR,TAKLY,2,COMMERCIAL,14,11,885,24.25
NIRMAL,BHAINSA,BASAR,BASAR,VONI,2,COMMERCIAL,23,20,1062,30.74
NIRMAL,BHAINSA,BASAR,LOHESRA,ABDULLAPUR,2,COMMERCIAL,81,67,10882,134.009
NIRMAL,BHAINSA,BASAR,LOHESRA,BAGAPUR,2,COMMERCIAL,3,3,435,32
NIRMAL,BHAINSA,BASAR,LOHESRA,BAMINI (K),2,COMMERCIAL,10,8,184,14
NIRMAL,BHAINSA,BASAR,LOHESRA,BILLOLE,2,COMMERCIAL,15,13,2190,39.491
NIRMAL,BHAINSA,BASAR,LOHESRA,DHARMORA,2,COMMERCIAL,38,25,6081,75.051
NIRMAL,BHAINSA,BASAR,LOHESRA,EDDUR,2,COMMERCIAL,3,3,412,9
NIRMAL,BHAINSA,BASAR,LOHESRA,GADCHANDA,2,COMMERCIAL,64,59,4147,92.129
NIRMAL,BHAINSA,BASAR,LOHESRA,GODISRA,2,COMMERCIAL,19,16,5818,28.24
NIRMAL,BHAINSA,BASAR,LOHESRA,HADGOAM,2,COMMERCIAL,5,5,398,8
NIRMAL,BHAINSA,BASAR,LOHESRA,HAVARGA,2,COMMERCIAL,11,7,386,11.494
NIRMAL,BHAINSA,BASAR,LOHESRA,JOHARPOOR,2,COMMERCIAL,6,4,157,6.249
NIRMAL,BHAINSA,BHAINSA,KUBEER,WARNI,2,COMMERCIAL,4,4,148,7
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,AKONDAPET,2,COMMERCIAL,5,5,237,5.24
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,BUTHKUR,2,COMMERCIAL,10,10,557,16.5
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,BUTTAPUR,2,COMMERCIAL,24,20,704,28.7
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,CHENNOOR,2,COMMERCIAL,7,7,385,9.5
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,DASTURABAD,2,COMMERCIAL,124,112,12517,705.124
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,DEVUNIGUDAM,2,COMMERCIAL,14,14,401,15.51
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,ERRAGUNTA,2,COMMERCIAL,4,3,39,6
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,GODESERYARAL,2,COMMERCIAL,16,15,2217,37.5
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,MALLAPUR,2,COMMERCIAL,12,9,842,26.44
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,MUNYAL,2,COMMERCIAL,75,66,7315,114.89
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,Munnial tanda,2,COMMERCIAL,2,2,30,4
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,PARKAPALLI,2,COMMERCIAL,22,22,1649,55.49
NIRMAL,NIRMAL,KHANAPUR,DASTURABAD,RAMPUR,2,COMMERCIAL,5,5,829,7.2
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,SAI GANESH NAGAR,2,COMMERCIAL,71,62,5997,192
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,TANGAMPADU,2,COMMERCIAL,15,13,1544,32.65
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,THEERDALA,2,COMMERCIAL,28,24,1430,49.15
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,TNGOS COLONY,2,COMMERCIAL,37,34,2418,121
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,VALYATHANDA,2,COMMERCIAL,4,3,38,9
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,TIRUMALAYAPALEM,CHANDRU THANDA,2,COMMERCIAL,11,8,3055,25.65
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,TIRUMALAYAPALEM,DAMMAIGUDEM,2,COMMERCIAL,69,57,9732,146.806
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,TIRUMALAYAPALEM,GOLL THANDA,2,COMMERCIAL,36,25,1492,69.158
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,TIRUMALAYAPALEM,GOPALAPURAM,2,COMMERCIAL,6,5,129,12.55
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,TIRUMALAYAPALEM,HYDERSAIPET,2,COMMERCIAL,26,25,5897,57.78
KHAMMAM,SATHUPALLY,SATHUPALLY,VEMSOOR,LATCHANNAGUDEM,2,COMMERCIAL,56,49,2126,68.07
KHAMMAM,SATHUPALLY,SATHUPALLY,VEMSOOR,LINGAPALEM,2,COMMERCIAL,19,18,826,20.019
KHAMMAM,SATHUPALLY,SATHUPALLY,VEMSOOR,MARLAPADU,2,COMMERCIAL,274,266,28841,476.462
KHAMMAM,SATHUPALLY,SATHUPALLY,VEMSOOR,PALLEWADA,2,COMMERCIAL,14,12,5141,44.444
KHAMMAM,SATHUPALLY,SATHUPALLY,VEMSOOR,VEMSOOR,2,COMMERCIAL,188,178,26228,437.863
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,LINGALA,2,COMMERCIAL,12,11,1199,27.42
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,VEMANAPALLY,MAMADA,2,COMMERCIAL,1,0,0,1
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,MURRIGUDA,2,COMMERCIAL,27,24,1043,36.96
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,PAIDIPALLI,2,COMMERCIAL,1,1,6,3
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,PARAMPALLY,2,COMMERCIAL,1,1,18,1
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,PATHA PUTTIGUDA,2,COMMERCIAL,1,1,0,0.24
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,PONKAL,2,COMMERCIAL,14,11,782,10.78
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,RAMPUR,2,COMMERCIAL,14,12,513,18.598
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,RENDLAGUDA,2,COMMERCIAL,55,51,6538,99.87
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,ROTIGUDEM,2,COMMERCIAL,23,21,1189,31.939
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,SINGRAIPET,2,COMMERCIAL,3,3,1610,16
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,T G PALLY,2,COMMERCIAL,12,8,200,17.46
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,TAPALPUR,2,COMMERCIAL,47,44,7336,105.325
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,TIMMAPUR,2,COMMERCIAL,22,20,1273,32.778
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,VENKATAPUR,2,COMMERCIAL,3,2,78,3.24
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,GUJJUL,2,COMMERCIAL,3,1,0,11.852
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,GURJAL,2,COMMERCIAL,12,10,5502,25.488
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,Golladi thanda,2,COMMERCIAL,1,0,0,0.24
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,JUVVADI,2,COMMERCIAL,13,10,2612,55.846
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,KARAKWADI,2,COMMERCIAL,5,4,3491,19.328
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,MADHAVAPALLY,2,COMMERCIAL,4,3,90,4.852
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,NAGLOOR,2,COMMERCIAL,6,6,802,7.26
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,NERAL,2,COMMERCIAL,6,4,3095,9.76
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,NERAL THANDA,2,COMMERCIAL,6,5,1621,16.884
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,SUMARAM,2,COMMERCIAL,6,5,125,15.54
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,Somla nayak thanda,2,COMMERCIAL,1,1,0,2
KARIMNAGAR,HUZURABAD,HUZURABAD,PEDDAPAPAIAHPALLY,PAPAIAHPALLY (HUZ),2,COMMERCIAL,155,143,28505,582.566
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,AKNOOR,2,COMMERCIAL,48,46,10617,96.835
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,AMMANAGURTHY,2,COMMERCIAL,30,25,3241,56.5
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,AREPALLY,2,COMMERCIAL,6,6,103,9
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,BOMMAKAL,2,COMMERCIAL,75,67,6868,113.429
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,C R PALLY,2,COMMERCIAL,10,10,233,13
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,DUDDENAPALLY,2,COMMERCIAL,42,40,4799,81.485
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,EKLASPOOR,2,COMMERCIAL,42,34,2934,63.705
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,ELLABOTHARAM,2,COMMERCIAL,32,31,4177,76.24
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,GHANPUR,2,COMMERCIAL,36,34,2756,52.505
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,GODISHALA,2,COMMERCIAL,51,49,9517,103.055
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 7,II TOWN POLICE STATION,2,COMMERCIAL,525,504,83552,1165.7
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 7,KASHMIRGADDA,2,COMMERCIAL,388,375,38630,744.47
